,Review,Label
8781,unfortunately arrived hazy taxi fare changi airport mbs sd checked mbs pretty early morning ushered checking lounge sofas coffee tea water room not ready yet time told come back around noon room however given key cards could use facilities including going restaurants infinity pool th floor great location site casino shopping precincts food court mrt station felt like little town city view room fairly large floor ceiling window opens city unfortunately due haze view not great time overall cleanliness excellent,Postive
8782,not stay went see lights come bay dusk enjoyed not view service dry sling delicious accompaniment fresh oysters ribs lucas bar manager think stopped talk us great hear advice,Postive
8783,ok infinity pool clearly impressive rooms also great especially ones city views spa also fantastic sheer size makes service completely unpersonalised including room service basically call centre fielding requests difficult relax pool heaving people decided background music necessary softly played chart music heard across pool area choosing restaurant dine monumental task trying physically visit one may take couple hours website probably best room documentation slightly date no mention latest spago example needs,Postive
8784,really disappointing experience surcharge additional adult room provide rollaway bed don confirm extra bed check doesn make sense accepting additional adult reasonable expect confirmed additional bed otherwise check no bed provided rd adult sleep floor understand practise child not attract surcharge,Negative
8785,great building reason visited experience infinite pool worth experience staff great checkin check fast smooth room modern bit tired old furniture specious toilet breakfast not good despite wide range food location not central take transport metro taxi get orchard road attached mall nice nice eateries very close garden bay reason stay pool not going stay,Postive
8786,awesome place night lights show must however fee get very top place view infinity pool guest course shopping high end fashion house like dior chanel prada etc very good food court,Postive
8787,highly recommend stay sure spend time pool roof imposible get perfect view nice atmosphere impressions unforgettable rooms breakfast good well,Postive
8788,far overrated overpriced ever night premier room basic not even dvd player decor drab breakfast not included extra staff impersonal rude pool tiny hardly chairs don bother coming waste time money,Negative
8789,impersonal overpriced no breakfast included isolated location unfriendly staff poor room cleaning good pool suggest try elsewhere outrageous room cost no sense star,Negative
8790,amazing wonderful place couldnot miss come show every night magnificent music colorful light every huge trees much enjoy show,Postive
8791,very good amazing views architectural wonder infinity pool rooftop terrace spectacular gardens bay area very beautiful enjoyed day very much avery big deluxe room th floor good service highly recommend,Postive
8792,design spectacular victim success crowds everywhere huge foyer atrium walk miles different towers chairs would appreciated due size no sign personal service pool area views taking photos although staff attentive plenty towels available not place would consider spending relaxing time disappointed pool closed pm very relieved given early check therefore avoiding huge queues noticed later day,Postive
8793,excellent location excellent views great view night infinity pool buffet restaurant offered lot choices very good rooms comfortable clean easily accessible shops attractions around,Postive
8794,don want step foot outside reason should stay hot totally get desire cavernous separate towers connected ground level rooftop spectacular infinity pool restaurants also connected massive mall stupidly high end high end stores oh casino misses big plan hiking everything including breakfast bath products very disappointly lower end unpleasant sweet smell one gazillion guests feel,Negative
8795,not bad stay very good staff services nice clean room good view specially access rooftop pool easy access casino negative point cheap lobby style look like stars don expect much lobby price expensive get,Postive
8796,stayed september visit infinity pool staying high expectations based comments photos however disappointment us due mentioned reasons first huge means very crowded guest not feel special very crowded imagine pool area hour day pool full people taking selfies constantly issue find available deck chairs stay pool looked much smaller photos maybe due crowd not enjoy given very expensive aim stay experiencing infinity pool not satisfied,Negative
8797,book try get highest floors view amazing rooms comfortable clean everyone know best thing infinity pool go pool night get pleasure great view,Postive
8798,fabulous way end trip fantastic view night infinity pool skypark awesome laser show easy access marina helix bridge merlion walk art science museum gardens many things shopping mall connected nice busy,Postive
8799,stayed mbs f everything stay memorable welcome check fast efficient make even better free room upgrade suite even tho f week totally blew us away suites mightily impressive could not believe luck whole complex vast expanse shops bars theaters casino options suit tastes first port call skypark world famous infinity pool really wow moment exit lift see panoramic views across pool city although very busy managed secure couple beds pool side ordered drinks watched sunset city came life whilst taking mandatory,Postive
8800,stayed three separate occasions visit left left disappointed previous stays incident free enjoyable staff always very accommodating room service punctual good however latest visit failed give wake call requested resulted missing international flight basic request request should met reluctant stay,Negative
8801,first impression very touristy not classy lobby teeming people safety room enjoying view felt indeed luxury price stay reminded us lol food tried stuff serving pool area always crowded ok club sandwich could warmer nothing beats sights especially clear day,Postive
8802,infinity pool floor definitely amazing however room standard isn anything justify high price charged check check efficient lacks human touch finally gave connecting room endure noises room two nights went reception promptly changed us question give us connecting room first place couple not reserve family relatives,Postive
8803,staying september f race certainly made very expensive place stay even standards really hard justify paying exorbitant rates even though infinity pool truly amazing views fantastic especially night infinity pool sunday night actual f race looking race amazing experience whole actual experience very reminiscent las vegas rather feel detriment wanted stay last years glad experienced mbs many great hotels doubt return mbs,Postive
8804,luxury sure easy access casino botanical gardens adjoining mall course very expensive expected infinity pool spectacular view considering amount tourists overrated customer service good chocolate cheese buffet lovely experience view room nothing short amazing,Postive
8805,excellent good standard accommodation excellent views great service friendly staff reception buffet experience lucky enough stay presidential suite marvellous even though abit costly even normal room astonishing views whole hotels shaped boat building swimming pol higher deck exciting place should go world,Postive
8806,master peice hotels dream stay view thw th floor mesmerising talking food service exceeds expetations marks higest standards industry,Postive
8807,think best thing isn pool stayed one night could try really nice thinkign price one room one night could get nicer friendlier warmer staff rooms clean large comfy bathroom great staff friendly however very busy time would expect become tourist attraction aswell pool also full lot time think great try one nights money spend could stay somwhere else much nicer,Postive
8808,great spot sit watch city lights come life laser show pretty awesome although haze kind ruined impact light show still stunning definitely worth waiting pm see best view opinion helix bridge looking towards marina bay sands skyline southern side looked crowded pretty glad opted stay near bridge,Postive
8809,stayed nights start honeymoon fantastic start finish checked th floor not far foyer road asked move higher promptly upgraded suite th floor room view staff nothing short excellent highlight trip skypark infinity pool something surreal watching city lights swimming pool ground pm night not cheap worth every penny,Negative
8810,russian speaking manager aleksandra check very helpful absolute comfort within room every corner unforgettable show theatre michael flatley lord dance dangerous games nits ac sockets double room not enough average number gadgets per person repair construction works skypark made access pool problematic tower restaurants cafes roof shut early summary not book days plan longer stay not able see feel wonders,Neutral
8811,view pool amazing feels like resting laurels comes usual asian comfort levels available hotels american management style really shows lack care attention could superb experience upsides pool skydeck amazing infinity pool real treat rooms large suites club rooms well appointed downsides finish public areas paint left run visible steelwork broken tiling lobby like noisy bus station luxury general lack comfort price club lounge bit disappointment lovely view lack comfort,Postive
8812,one afford one htl not missed sin everything property growth arrivals departure staff well mannered obliging willing go extra mile assistance required rooms tastefully decorated quite amenities beautiful views ocean city prize possession infibity pool th floor overlooking city visualised one visited views stunning entire layout superbly decorated htl high end luxury mall attached shops luxury designer brands adorned hugely decorated mall htl also access gardens bay must visit time permits,Postive
8813,really not sure rate monstrosity property facts may help decide length stay high priced worth staying couple nights not trying impress someone else looking comfortable bed drive right past beds lack initial quality aren improving age surfaces furniture low style means lots bending anyone dresser very little room mirrors poorly placed not electrical outlet dry hair cool features like automatic drapes opened half available window view arrived,Postive
8814,normally stay hilton orchard seen mbs development stay checked early evening no problem th floor room tower three overlooking gardens no problem location view good found noise highway persistent room spacious like power sockets catered power plugs take care bathroom floor no shower door lead water tiles causing slip hazard black mould bedroom ceiling fridge not cleared previous customers food star price not acceptable no fresh milk milk powder tea not acceptable price plenty,Postive
8815,got lift th floor very expensive drink bar next infinity pool enough scare years anyone doesn like heights staff very friendly even offered take photos us views pool background views incredible smog very bad moment due fires indonesia photos look very grey,Negative
8816,everyone should stay enormous size experience many rooms people amazing views access lovely shopping centre casino part deal clearly very impressive wonderful experience stay maybe second trip feel like lost amazingness lustre changing lifts get pool stay low floor security get pool area very limited menu pool lines restaurants check bit tiresome end huge rooms many rooms people things expected tip stay night two enjoy,Postive
8817,stayed nights flying bali read many reviews around long waits check must sorted didn waits room th facing gardens bay great views room large stylish very pleased iconic highest infinity pool world fully utilised swims let see sun rise felt like swimming sky downtown mrt building use bay front stop return two stops telak ayer mrt lau pa sat go way bugis near arab street love luxury shopping malls must see review rise eat light show city side fantastic hours,Postive
8818,crowded alot prcs u check weekend quite happening night rooms very pleasant spacious especially washroom intend visit night stay good enough,Postive
8819,spent one night mbs f race thus price even expensive nevertheless would recommend one symbol infinity pool amazing top view skyline lot people expected big service check very good staff helpful rooms very comfortable everything need even garden view recommend gardens bay very beautiful day night would not stay one day cause price going should troy,Postive
8820,stayed two nights rooms corridors quiet feel person staying very good considering rooms housekeeping outstanding room service very good not thing complain one very best infinity pool world main attraction big casino best shopping mall garden bay very near art science museum eye near,Postive
8821,arrived taxi airport reasonable check took busy soon checked room room very high took club executive option balcony superb views rooms lovely large everything needed used club lounge every opportunity made fact didn need eat club lounge amazing breakfast superb best ever staff sweet helpful remember name like dislike very attentive afternoon tea indulgence delightful canapés cocktail session best food wouldn find even best,Postive
8822,paid almost one night given key cards everywhere require keycard unlock even going toilet feel like prison unlocking door everywhere u go third person would costs u key card totally ridiculous huge got nothing offer pool even access restricted stupid gates etc,Negative
8823,want see beautiful view best choice pool amazing breakfast super delicious staff helpful stayed family needs access bayfront mrt make us easier travel around bus stops front connect many famous destination family love everything,Postive
8824,stayed three nights besides busiest many people everywhere could not fault rooms corridors quiet feel person staying very good considering rooms housekeeping outstanding room service very good not thing complain,Postive
8825,wanted stay marina bay sands pool really liked whilst one less expensive rooms lower floors turned advantage haze overlooked marina bay gardens lovely very nice service professional very friendly however personally would not stay far big felt like place cannot escape easily rooms lot bars restaurants giant casino adjacent shopping mall felt like owned las vegas chain even pool crowded full people selfies searching free sun loungers course selfieas well left soon afterwards real treat much,Postive
8826,although digs spacious modern comfortable great views found vibe vey pretentious roof top pool selfie central steroids yuk top hold days bit rich didn touch mini bar,Postive
8827,want experience amazing view stay view roof top pool one roof top bars worth seeing positioned great location hundreds shops eateries directly facilities excellent rooms clean staff very tip request higher floor room don disappointed friendly,Postive
8828,pleasure staying several nice resorts hotels around world certainly not well traveled however amazing experience advice stay marina bay sands part skyline structure iconic helping define modern day fantastic location incredible access marina city orchard airport surronding gardens shopping nightlife restaurants amazing pool almost no words describe incredible engineering accomplishment service throughout absolutely very best thoroughly impressed room cleaning staff check top top quality average,Postive
8829,stayed last night three week asian adventure definitely fab way end trip upgraded high floor orchid club room view spectacular well worth money icing cake however pool definitely experience caught sunset stayed hour evening lights amazing even caught laser show harbour experience don think could asked rooms ok big worn las vegas feel large amounts people passing however suppose par course shopping area great mrt longer stay preferred pickering,Postive
8830,best one compare hotels lodged far casino grand restaurant nice infinity pool th floor signature huge shopping mall connected every unbelievable must go travel,Postive
8831,stayed suite nights must say one best experiences asia great views amazing furnishings bathrooms room service point efficient obviously priced high range course definitely worth money compared options mbs complex self contained almost anything would need including dining nightlife shopping didn end leaving building whole time stayed,Postive
8832,giantic need really see comprehend example first enter see check registration queue long passport control queue busy airport somehow taken vip registration lounge even took mins waiting wanted pay deposit cash usd like many hotels later pay bill local currency take deposit back usd accepted mentioned return would dollars found odd paying deposit international trying make profit dead exchange rates options paying dollars didn,Postive
8833,mbs quite hard review general overview iconic impressive building right city not staying views skydeck awesome long air quality good lobby huge quite imposing arrived taxi immediately welcomed luggage tagged bellboys luggage tagging system very good electronically matched name room best recommendation book best possibly afford booked grand club room found huge excellent wasn even suite club rooms better check tower gets sorted much sooner big queues normal check found check staff friendly,Postive
8834,heard lot infinity pool marina bay sands principal reason always wanted stay no denying excellent lovely lovely time entire stay experience pool star attraction fun place spend time room balcony rooms excellent view one spend hours sitting standing balcony gazing sea uploading picture took room balcony provides plethora activities cater people age group wishes vices attached grand mall lv showroom food court house disc club large number,Postive
8835,spent nights wife child marina bay sands school holidays rooms nothing special nice club room brilliant defiantly made stay would not stay unless use club room pool amazing overall expectations would defiantly recommend others good location personally thought marina bay sands shopping center best not,Postive
8836,amazing day night visit mbs gripe one cannot go see awesome swimming pool top deck mbs not client thanks,Neutral
8837,little indifferent towards aesthetically pleasing luxurious presentation enjoy mega hotels indulgence love interesting experience try not cup tea infinity pool bit circus later stayed three nights two interconnecting rooms amazing views maximized floor ceiling windows bedding furniture finishes top quality comfort level room might make not want leave amenities exquisite promptly replenished needed great selection room tea coffee no nescafe seen check experience lots instructions given ensure smooth stay,Postive
8838,probably one luxurious hotels stays life absolutely amazing wouldn stay anywhere else casino shopping mall attached infinity pool incorporated restaurants breathtakingly amazing must visiting,Postive
8839,driveway check breeze view infinity pool breathtaking people taking photo rather swimming observation deck provides great view city night light garden bay room bathroom spacious clean definitely back price also beyond typical,Postive
8840,went visit one landmarks great city amazing view go building also swimming pool top want relax water really recommend visitors take one step visit,Postive
8841,stayed days nice room nice pool another level staying pool worth much pay would not recommend staff far helpful breakfast baring mind many guests beyond basic not much choice staying would recommend day use pool not worth plus night,Postive
8842,husband excited stay lasted hour checking back fullerton service shocking poor check whereby nothing explained lack signposting leaving us wandering round aimlessly even find correct elevator first room check dirty note hand written chinese says wait cleaning something windows left open experiencing haze issue very unhealthy move rooms no apology upgrade ask additional complimentary water make feeds baby told no happily send sorry paying night expect given bottles,Negative
8843,ever big yet family couldn get adjoining rooms specifically requested time booking confirmed excuse guest one rooms checking late wait couldn even get rooms floor checked towers full rooms still couldn get rooms together resulted major inconvenience us whole duration stay husband share year old share newborn run rooms constantly imagine young families husband th floor th another major inconvenience key card,Negative
8844,marina bay sands must one night see pool view rooms nice location good pool fun not relaxing everyone taking pictures selfies time profit staff very unfriendly restaurant top not really good breakfast way big area not enjoyable service bad minutes waiting check no one takes care luggage arrival,Postive
8845,amazing building view top amazing really make amazed elevator super fast room clean spacious house man not speak english hard communicate got nice view room facing floating football field one thing sure management should thing improve inside people outside building maintaining developing,Postive
8846,spent time visited stars hotels europe usa including las vegas adore dubai not yet next hope well cannot imagine overwhelming experience infinity pool marina bay sands nothing beat experience not yet least amazing megaconstruction genial architectural idea great feeling actually amazing infinity pool probably rest like great rooms apartments great service great view great shopping area etc one experience somewhere else not infinity pool grateful could,Postive
8847,husband stayed last week nice expensive worth price short stay loved infinity pool restaurants room superb liked bathroom alot restaurant adrift excellent served very good cocktails staff friendly supportive,Postive
8848,no doubt property lot going stayed previously enjoyed experience chose try took friend visiting first time physically property stunning undoubtedly icon skyline course one problems associated big lacks warmth personal touches hotels lobby quite clinical not make great first impression said check experience good little waiting although no doubt something fact arriving around pm room good size lovely balcony overlooking,Postive
8849,read mixed reviews marina bay sands beg differ negative glad followed heart booked orchid suites celebration daughter st birthday check smooth days stay submitted pre arrival planner upon room arrival greeted birthday cakes fruits chocolates friendly ms tze wei mbs guest relation officer attended every needs birthday celebration attended friends family blast mbs night views stealer granted late check breakfast club th floor daughter serenaded birthday song cake mission accomplished especially see happy birthday girl not possible without mr,Postive
8850,marina bay very big towers work especially ederly although every tower lobby work walk around lobby especially ederly one end end connection mall tower,Neutral
8851,anyone going budget should keep money stay atleast night like should not miss attraction lucky get room th floor check timings pm huge rush checking staff handle well staff entrance take care luggage go registration without luggage even queue staff start registration process very courteous explain every thing well room decor top line however bathroom door doesnot latch asked said designed way bit inconvinient family children room fully loaded,Postive
8852,fabulous large rooms views city bay every facility could need skypark offers fabulous views day night bars wash see swim pool must whether guest not not cheap especially event eg f gp indulge,Postive
8853,many hotels spectacular views far one best upgraded club room arrival check smooth though lobby area busy somewhat congested staff efficient courteous asked city view overlooking bay area first thing notice enter room view wonderful sight windows could also see laser display night pm think adds beauty side garden view overlooking gardens bay would imagine view spectacular well especially night everything great infinity pool sky park even amazing views gym room service,Postive
8854,iconic imagine coming not staying least pool get busy drinks food expensive city view amazing evening garden view looked great gardens lit evening room huge mod cons say best best service ever nothing complain well worth money infinity pool th floor staring skyline pool open residents don forget waterproof camera selfie stick,Postive
8855,expensive especially summer visit cost worth great experience spent half day saturday pool photographer takes pictures purchase large fee big would think service would lacking wasn pool staff amazing front desk doormen room big enough well decorated large bathroom large tower seems like regular sized,Postive
8856,daughter stayed nights amazing experience marina infinity pool amazing daughter truly loved great way spend summer vacation recommendation movie selection tv not great also please improve shower room service quick staff friendly helpful breakfast restaurant super,Postive
8857,eight nights conference exhibition extraordinary location dinner sky rooftop bar spectacular views bay gardens bay much expensive location opportunities spend even prepared cheaper locations however rooms superb service levels excellent food very good definitely worth visit bathroom beds room ambiance very good room downside frankly ridiculous wifi system asks constant logins daily refreshes definitely worst thing word warning busy location lobby internal thoroughfare like grand central station crowds bother,Postive
8858,suite very spacious plenty room three us bed really comfortable highlight stay pool skypark towel always ready even order cocktaill sitting poolside overall experience really great might come back ever get back,Postive
8859,kinds eyes luxury hotels stay should highly consider marina bay sands one top choices stands true star amazing breakfast spread spacious rooms quick room service good food infinity pool th floor deserves special mention should hit pool hrs sunset hang around till around pm mostly full finding good seat task casino also good connected mall inside luxury brand shopping make sure look good room advance one garden facing view,Postive
8860,very nice room st floor overlooking city bed lovely comfortable good quality linen bathroom very dangerous wet splits coming shower ended putting towels floor didn slip real bug bear tea coffe situation cheap sachets instant coffee different flavoured tea bags bizzare choices star worse expectation acceptable put coffee mate tea no fresh milk supplied very disappointed room cost night unfortunately view very hazy due illegal sumatra fires very quick swim fantastic infinity pool eyes smarting,Postive
8861,truth stayed initially get access skylark infinity pool particular suppose didn disappoint pool area consistently busy even late night people getting night shots pool however say thanks staff upgraded room us make last night honeymoon special view room amazing view across marina didn breakfast included coffee shops across road shoppes centre also food court outlets didn want tho eat high end restaurants,Postive
8862,well amazing friends stayed one night definitely returning rather large feel quite small comparison people staying easily reached mrt walk hall designer malls get reception isn clearly marked room put fantastic looking straight onto gardens room amazing big even usb chargers thing didn appreciate bathroom didn lock th floor believe rooms total ordered room service quick deliver food amazing infinity pool absolutely makes unreal,Postive
8863,wonderful property service enjoyed every moment stay unfortunately tv not working cable not properly plugged seen staff accessing foh elevators duty loved place meals wanna come back nice property earth,Postive
8864,cost per per try sell tacky photo view outstanding even haze parts asia currently covering storeys view perhaps next time stay try infinity pool,Postive
8865,along burj al arab wonder world must try even one night expereince iconic roof top pool vegas style shopping mall basement pretty good value,Postive
8866,everything professional high classed still extremely fun experience lot business goers mainly fun adults enjoying time everything gardens marina bay sands shoppes well maintained clean completely different world great views day night fun pool no one actually goes swim photography filled buzzing excited guests experiencing rare uncontrollable bubbly feeling right peak famous piece architecture everything service staff sleep quality tops one thing dining options limited high class expensive foods quite good however,Postive
8867,fantastic efficient staff great rooms brilliant location amazing views defiantly stay return amazing city great tube links well shopping doorstep,Postive
8868,stayed wife young daughters yrs old positives nice sized room fold sofa girls loved complementary access sky bar pool level nice close general lobby small lift transfer get nd floor transfer lifts th floor greeted us well arrival although would nice check pm wait pm check time however pm making late checkin time breakfast first restaurant downstairs good value per head memory two girls free many barista coffee could drink restaurants mall seem charge back room good view negatives,Postive
8869,stayed two nights given balcony room overlooking gardens bay group four room amazing very spacious planning trip expecting would put one small room however room huge two bathrooms including bath make table also balcony also really big huge sitting area could look gardens view top amazing however pool slightly crowded times saying always able get banana chair quite easily,Postive
8870,staff excellent booked premier room found anniversary upgraded room orchid suite room great city view plus complimentary anniversary cake thank property modern beautiful infinity swimming pool top building amazing view spectacular buffet breakfast rise superb many selection food location convenient very close mall restaurants local attractions thank mbs making wedding anniversary memorable experience,Postive
8871,upon arrival first class check seamless companion waiting check customer service officer took us vip check asked could nice room view booked standard room not expecting upgraded suite room city side rd level tower room huge view amazing although view would good either level sky deck totally unbelievable location very good link mtr ample shopping everything first class sky deck outstanding returning near future,Postive
8872,massive big multi level shopping mall connected rooms very comfortable spacious highlight roof top terrace pool stunning location views expensive one would expect best service quality mostly case issues received turn service four nights ask room serviced day service request light areas dirty mouldy not would expect prestigious seats breakfast restaurant very stained look terrible overall experience very good lot improvement considering cost,Postive
8873,marina bay great place singepore beautiful marina bay sands go top floor free great view singepore pay entrance use pool enjoy sunset cocktail swimming,Postive
8874,wonderful very comfortable rooms stunning architecture beautifully designed building loses star no heart no management giving feeling special guest no lounge area no comfy sofas lobby sit enjoy cup tea gin tonic watch people go main bar separated lobby mezzanine level found going straight room instead enjoyed stay overall felt welcome grander hotels good points room comfort amazing bathroom masses counter top space huge walk shower balcony dry wet clothes rains pool week quick room service excellent breakfast room plenty lifts need,Postive
8875,magnificent view city skyline rooms especially famous infinity pool roof manages comfy cool time staff very attentive friendly competent,Postive
8876,looking good quality marina bay easy access via tube train taxis many interesting places look around bay want stay longer planned,Postive
8877,very good good spacious rooms excellent rooftop pool night club top floor quiet good city view top floor looks really beautiful night must see stay property,Postive
8878,everyone wish stay night heart build metro station pool roof top observation deck th floor,Postive
8879,family stayed one night two rooms rooms spacious nice bathroom amenities one room ordinary view overlooking shopping centre fantastic view gardens bay would worth asking room view gardens spectacular night check counter huge well staffed making check quick efficient horizon pool awesome even though unfortunately stay thick smoke blanketing city fires indonesia ate shopping centre adjoins good reasonably priced,Postive
8880,enormous unfortunately poorly equipped check desks cater crowds people arrived late evening quiet time still queue mins check checked no one offered help taking bags room basic information not relayed us either got room phone ask breakfast served time breakfast rooms face either bay city went bay view room stunning views across gardens bay room average decent size faint mildew whiff best thing rooftop pool stunning views across city due music,Postive
8881,rooms spacious amenities good condition nice view city skyline especially night day time guests travel top floor take peek view cbd move floor higher infinity swimming pool located overall modern luxury stay,Postive
8882,location min ride changi airport located marina south taxi fare around dollars access three towers easily accessible don know tower unless stated booking short stroll towers staff excellent staff upon arrival greeted warm smile staff around very pleasant pool bar staff very busy best get menu orders quickly possible check process arrive very busy time even though waited little reception quick enough get us room room stayed premier room city views see photos rd,Postive
8883,us stayed night booked family room consist queen bed x single beds quite pricey expected entry infinity pool made worth view pool deck especially night unreal,Postive
8884,room tower three th floor great views bay front gardens room facilities excellent room good size city centre location room lacked character overall felt like impersonal cash generating machine very busy time grand prix room rate very expensive would say generally services worked ok like machine no personal touches breakfast selection however excellent although exterior very modern exciting room very classic could good anywhere world somewhat surprisingly no real touch luxury bed very comfortable one major concern,Postive
8885,loved loved loved saying pool spectacular understatement although very busy still feel worth experience great location shopping walking nearby attractions like cloud forest wouldn hesitate go back,Postive
8886,stayed two nights boyfriend one premier rooms stay star always expect lot usually disappointed not pay luxury get luxury room amazing huge bathroom large free standing bath spacious shower coffee room really good mini bar super expensive dollars tiger bought view gardens lovely th floor no complaints ever pool amazing obviously one highlight staying wasn overtly packed like lot people mentioned plenty times people one section pool f weekend,Postive
8887,wonderful rooftop pool nice room balcony modern close amenities walking distance great attractions great walk around marina bay lacks old world charm magic established hotels possess,Postive
8888,great location very pricey area expected since grand prix weekend complaint pool way busy people putting towels chairs even though not anywhere near pool great suggest getting room th floor higher avoid change elevators get pool,Postive
8889,star gig felt like star guest really impersonal experience rooms good clean fresh everything would come expect big name not feeling first ever staycation couple teething problems headboard light wouldn switch no engineer came fix cleaning staff not speak english difficult communicate got locked room despite late check spectacular pool ruined drunken revellers c est la vie bombing across barriers wine glasses hand terrifying watch small kids no kids zone not policed really average experience also marred extraneous,Negative
8890,working hospitality industry luxury product wanted give family level experience till certain extent marina bay sands time dropped entrance welcomed smiling face bell boys helped us deliver bag assigned room reception lobby three absolutely hassle free checking process smooth professionally handled staff especially would like recommend mr bryan cheong duty manager gentleman must say true asset institution mr cheong made checkin smooth made us feel welcoming lobby busy guest going around absolute positive atmosphere,Postive
8891,attended confetence marina bay place clean busy saw lot people also activity different conference decorations spectacular,Postive
8892,want say very very thank geraldine stayed one night celebrate wedding anniversary geraldine made special unique kind infinity pool less crowded early morning lunchtime thank great experience,Postive
8893,place unique marina bay sands high end mall amazing swimming pool th floor excellent plants,Postive
8894,new icon landmark great location stunning view even head plenty everyone enjoy gardens pool restaurants,Postive
8895,great place visit even quickly hour layover airport shuttles run taxis very convenient well worth go top drink look around drinks expensive course go sangria pitcher share friends beautiful views afterward go tree forest connected bridge two great tourist attractions hours well worth,Postive
8896,stayed nd floor presidential suite luxurious sprawling one wide view city skyline river iconic museum mall casino skypool,Neutral
8897,bit treat nights club room huge room everything needed including comfy sofa sit beautiful bath want let fresh air not air feels fresh huge balcony doors trick level mean quite bit road noise bed comfy noise soon retreated distance loved able go level included breakfast afternoon tea cocktail hour staff lovely remembered names coffee order,Postive
8898,nice room nice service nice view nice pool perfection also nice price worth located center downtown u reach absolutely easily hope w husband honeymoon next year p,Postive
8899,always dream one day stay marina bay sands weren disappointed rooms amazing wow moment walking room first time blinds automatically open show amazing views size rooms luxury resort amazing skypool unbelievable experience never forget stayed th floor city bay view wow disadvantage would say location everything around expensive regards shopping restaurants back sure,Postive
8900,stay club room everything place exceptional take bucket list experience orchid suite back bucket list going back,Neutral
8901,wife went f b outlet friends located higher floors marina bay sands building fantastic views sky line plus also bay assortment ships food items cheese chocolate plus high quality coffee not place go dinner expecting steak amazing place catch good friends admire views enjoy great arrangement cheese followed assortment chocolate even chocolate fanatic wife frenzy highly recommended must anyone visiting,Postive
8902,preferred stay honeymoon couple famous infinity pool clean view rooms great pool really really crowded not peaceful pictures not swim felt like entering business centre not nothing personal not feel like check time even late check,Postive
8903,stayed week th floor tower great view looking city bay rooms well presented offer everything need star seemed very busy full yet every staff member encountered friendly helpful very professional highly recommend staying,Postive
8904,become iconic raffles couldn different ultimate glitz staff great friendly helpful sheer volume place works stayed club room view marina bay city could not spectacular worth visit even nothing else worked part work not slick could exception club lounge moved roof make way new restaurant offerings throughout day wonderful staff makes something special however set restaurant not much lounge,Postive
8905,room amazing moment walked door curtains automatically opened showed us amazing view gardens bay room large bed nice infinity pool met expectations around pm freezing cold less crowded afternoon also great view city lights gym th also worth visit lots good equipments expected bigger overall anyone visits mbs should stay least one night,Postive
8906,pool views everything amazing would recommend add extra club grand club room breakfast th floor plus afternoon tea evening cocktail hour great investment,Postive
8907,stayed two nights september rooms get four five pool gets five five service bars restaurants also great however general guest services really poor example stayed issue guest account blocked apparently enjoying much wanted payment account made person front desk first time happened life time travelling nobody seemed deal follow complaint visit stay one night pool access guests stay elsewhere better experience,Postive
8908,room beautiful overall service experience less acceptable premium needs serious work done training staff essential skills customer service would unlikely stay recommend anyone,Postive
8909,complex one roof good restaurants casino not fan type crowds draws either love hate ain no romenantic boutique historical know mean worth visit biggest gripe cant reserve city view rooms room types mixed city container port views change get right view price decided check maybe thats changed better check avoid dissapointment pool well known destination tourists yes worth dip night quieter day trippers left,Postive
8910,visiting must stay infinity pool th floor amaaazing way swim staying food market shops rooms casino everything make visit memorable one friendly staff luxury star service,Postive
8911,really comfortable hospitable offers luxorious touch rooms lobby exquisite really spacious accomodate tourists food top class also offers variety cuisines choose would stay next year possible,Postive
8912,stayed days cruise approaching awe looked spectacular stepping inside absolutely huge check took quite long time staff very pleasant rooms party rooms huge very well appointed even electric curtains automatically opened closed door key high floor spectacular views gardens city city views give chance watch light show room didn use restaurants thought overly expensive beware expensive part town couldn wait use pool unfortunately left little deflated extremely busy people,Postive
8913,expensive don get wrong around usd totally worth get right time light sound show botanical gardens great watch go view trust,Postive
8914,stayed mbs nights recently absolutely amazing smooth check process kind enough let us check early young children us sensational service staff certainly not understaffed breathtaking infinity pool rooftop restaurants fault one thing rooms very spacious beautiful views priceless service across whole impeccable breakfast rise restaurant ground floor buffet heaaaaaps choose thing wasn amazing coffee following day breakfast rooftop restaurant sky sensational semi buffet,Postive
8915,stayed floor first thing remember electric curtains opening amazing view bay stayed many skyscrapers around world closest get utopian idea architecture totally shut rest world mainly takes long get especially go mall also course sky garden largest selection food buffet ever quality incredible considering choice,Postive
8916,looks great very clean comfortable nice personnel willing help every moment room very modern bathroom great infinity pool cherry top wish come back soon still plenty things didn get chance,Postive
8917,airport pick room check room nice perfect location many restaurants shopping museums walking distance very best thing gorgeous rooftop pool xxxxxxxx xxxxxxxx xxx,Postive
8918,staying mbs amazing experience relaxing rooftop infinity pool star quality room service experience never forget nothing could made stay mbs enjoyable definitely coming back,Postive
8919,place chosen purely pool probably biggest disappointment sure pretty spectacular engineering wise unless like feeling like packed sardine good luck swimming room nice bathroom huge shopping amazing millionaire think rather stay boutique style something commercialised drinker not cough cough many restaurants many different cocktails drink lovely place sure offer,Postive
